Hour,droughts_tweets,droughts_spike,heatwaves_tweets,heatwaves_spike,floods_tweets,floods_spike
2016-04-14 23,12.0,0.0,1.0,0.0,5.0,0.0
2016-04-15 00,1.0,0.0,2.0,0.0,1.0,0.0
2016-04-15 01,54.0,0.0,7.0,0.0,18.0,0.0
2016-04-15 02,103.0,1.0,4.0,0.0,5.0,0.0
2016-04-15 03,1.0,0.0,,,3.0,0.0
2016-04-15 04,1.0,0.0,2.0,0.0,10.0,0.0
2016-04-15 05,5.0,0.0,,,11.0,0.0
2016-04-15 06,7.0,0.0,16.0,1.0,6.0,0.0
2016-04-15 07,7.0,0.0,2.0,0.0,4.0,0.0
2016-04-15 09,6.0,0.0,4.0,0.0,,
2016-04-15 10,6.0,0.0,4.0,0.0,9.0,0.0
2016-04-15 11,14.0,0.0,4.0,0.0,11.0,0.0
2016-04-15 12,4.0,0.0,1.0,0.0,1.0,0.0
2016-04-15 13,3.0,0.0,,,,
2016-04-15 14,7.0,0.0,1.0,0.0,1.0,0.0
2016-04-15 15,2.0,0.0,104.0,1.0,16.0,1.0
2016-04-15 16,4.0,0.0,6.0,0.0,3.0,0.0
2016-04-15 17,3.0,0.0,99.0,1.0,,
2016-04-15 18,9.0,0.0,5.0,0.0,2.0,0.0
2016-04-15 19,3.0,0.0,3.0,0.0,3.0,0.0
2016-04-15 20,4.0,0.0,,,22.0,1.0
2016-04-15 21,3.0,0.0,1.0,0.0,3.0,0.0
2016-04-15 22,4.0,0.0,,,1.0,0.0
2016-04-15 23,1.0,0.0,1.0,0.0,1.0,0.0
2016-04-16 00,4.0,0.0,6.0,0.0,,
2016-04-16 01,3.0,0.0,2.0,0.0,2.0,0.0
2016-04-16 02,2.0,0.0,15.0,0.0,2.0,0.0
2016-04-16 03,29.0,0.0,3.0,0.0,1.0,0.0
2016-04-16 06,1.0,0.0,3.0,0.0,,
2016-04-16 08,2.0,0.0,11.0,0.0,,
2016-04-16 13,3.0,0.0,1.0,0.0,1.0,0.0
2016-04-16 15,42.0,1.0,1.0,0.0,41.0,1.0
2016-04-16 16,2.0,0.0,1.0,0.0,1.0,0.0
2016-04-16 17,35.0,1.0,3.0,0.0,1.0,0.0
2016-04-16 18,1.0,0.0,1.0,0.0,2.0,0.0
2016-04-16 19,2.0,0.0,2.0,0.0,1.0,0.0
2016-04-16 20,2.0,0.0,7.0,0.0,1.0,0.0
2016-04-16 21,2.0,0.0,,,,
2016-04-16 22,1.0,0.0,1.0,0.0,1.0,0.0
2016-04-17 00,25.0,0.0,3.0,0.0,25.0,1.0
2016-04-17 01,4.0,0.0,1.0,0.0,,
2016-04-17 02,4.0,0.0,39.0,1.0,,
2016-04-17 03,1.0,0.0,,,,
2016-04-17 04,4.0,0.0,10.0,0.0,,
2016-04-17 05,3.0,0.0,,,,
2016-04-17 06,1.0,0.0,10.0,0.0,,
2016-04-17 07,5.0,0.0,2.0,0.0,3.0,0.0
2016-04-17 11,2.0,0.0,3.0,0.0,,
2016-04-17 12,2.0,0.0,2.0,0.0,7.0,0.0
2016-04-17 14,38.0,1.0,5.0,0.0,,
2016-04-17 15,45.0,1.0,,,1.0,0.0
2016-04-17 16,31.0,0.0,2.0,0.0,,
2016-04-17 17,4.0,0.0,6.0,0.0,3.0,0.0
2016-04-17 19,1.0,0.0,22.0,1.0,,
2016-04-17 20,2.0,0.0,3.0,0.0,1.0,0.0
2016-04-17 21,4.0,0.0,,,1.0,0.0
2016-04-18 00,3.0,0.0,3.0,0.0,1.0,0.0
2016-04-18 03,1.0,0.0,3.0,0.0,,
2016-04-18 04,1.0,0.0,,,,
2016-04-18 05,3.0,0.0,,,1.0,0.0
2016-04-18 06,6.0,0.0,3.0,0.0,12.0,0.0
2016-04-18 07,10.0,0.0,2.0,0.0,,
2016-04-18 08,3.0,0.0,,,,
2016-04-18 09,3.0,0.0,9.0,0.0,,
2016-04-18 10,5.0,0.0,4.0,0.0,1.0,0.0
2016-04-18 11,8.0,0.0,7.0,0.0,1.0,0.0
2016-04-18 12,4.0,0.0,5.0,0.0,7.0,0.0
2016-04-18 13,108.0,1.0,3.0,0.0,10.0,0.0
2016-04-18 14,6.0,0.0,3.0,0.0,27.0,1.0
2016-04-18 17,21.0,0.0,3.0,0.0,11.0,0.0
2016-04-18 18,1.0,0.0,4.0,0.0,19.0,0.0
2016-04-18 19,11.0,0.0,1.0,0.0,87.0,1.0
2016-04-18 20,4.0,0.0,,,91.0,1.0
2016-04-18 21,4.0,0.0,2.0,0.0,67.0,1.0
2016-04-18 22,1.0,0.0,5.0,0.0,10.0,0.0
2016-04-19 00,29.0,0.0,5.0,0.0,87.0,1.0
2016-04-19 01,5.0,0.0,17.0,0.0,29.0,0.0
2016-04-19 03,159.0,1.0,2.0,0.0,15.0,0.0
2016-04-19 04,10.0,0.0,3.0,0.0,126.0,1.0
2016-04-19 05,1.0,0.0,1.0,0.0,9.0,0.0
2016-04-19 06,5.0,0.0,2.0,0.0,8.0,0.0
2016-04-19 07,9.0,0.0,1.0,0.0,17.0,0.0
2016-04-19 08,3.0,0.0,1.0,0.0,8.0,0.0
2016-04-19 09,18.0,0.0,,,27.0,0.0
2016-04-19 10,62.0,0.0,1.0,0.0,5.0,0.0
2016-04-19 11,3.0,0.0,7.0,0.0,29.0,0.0
2016-04-19 12,6.0,0.0,3.0,0.0,82.0,0.0
2016-04-19 13,2.0,0.0,4.0,0.0,23.0,0.0
2016-04-19 14,3.0,0.0,9.0,0.0,16.0,0.0
2016-04-19 15,25.0,0.0,5.0,0.0,18.0,0.0
2016-04-19 16,8.0,0.0,,,23.0,0.0
2016-04-19 18,3.0,0.0,2.0,0.0,43.0,0.0
2016-04-19 19,8.0,0.0,7.0,0.0,4.0,0.0
2016-04-19 20,2.0,0.0,7.0,0.0,8.0,0.0
2016-04-19 21,2.0,0.0,4.0,0.0,15.0,0.0
2016-04-19 22,5.0,0.0,1.0,0.0,26.0,0.0
2016-04-19 23,5.0,0.0,,,10.0,0.0
2016-04-20 00,3.0,0.0,6.0,0.0,6.0,0.0
2016-04-20 01,21.0,0.0,5.0,0.0,10.0,0.0
2016-04-20 02,3.0,0.0,,,22.0,0.0
2016-04-20 03,1.0,0.0,,,10.0,0.0
2016-04-20 04,7.0,0.0,3.0,0.0,2.0,0.0
2016-04-20 05,5.0,0.0,19.0,0.0,7.0,0.0
2016-04-20 06,3.0,0.0,9.0,0.0,4.0,0.0
2016-04-20 07,6.0,0.0,2.0,0.0,1.0,0.0
2016-04-20 08,4.0,0.0,,,43.0,0.0
2016-04-20 09,59.0,1.0,1.0,0.0,10.0,0.0
2016-04-20 10,15.0,0.0,1.0,0.0,16.0,0.0
2016-04-20 11,7.0,0.0,2.0,0.0,3.0,0.0
2016-04-20 12,5.0,0.0,9.0,0.0,3.0,0.0
2016-04-20 13,10.0,0.0,2.0,0.0,3.0,0.0
2016-04-20 14,4.0,0.0,2.0,0.0,6.0,0.0
2016-04-20 15,3.0,0.0,2.0,0.0,9.0,0.0
2016-04-20 16,5.0,0.0,6.0,0.0,2.0,0.0
2016-04-20 17,5.0,0.0,2.0,0.0,119.0,1.0
2016-04-20 18,1.0,0.0,3.0,0.0,8.0,0.0
2016-04-20 19,14.0,0.0,14.0,1.0,3.0,0.0
2016-04-20 20,4.0,0.0,13.0,1.0,5.0,0.0
2016-04-20 21,6.0,0.0,16.0,1.0,3.0,0.0
2016-04-20 22,5.0,0.0,10.0,0.0,3.0,0.0
2016-04-20 23,3.0,0.0,5.0,0.0,2.0,0.0
2016-04-21 00,27.0,0.0,12.0,0.0,1.0,0.0
2016-04-21 01,6.0,0.0,2.0,0.0,2.0,0.0
2016-04-21 02,4.0,0.0,18.0,1.0,5.0,0.0
2016-04-21 03,39.0,1.0,9.0,0.0,3.0,0.0
2016-04-21 04,5.0,0.0,16.0,0.0,16.0,0.0
2016-04-21 05,1.0,0.0,18.0,1.0,,
2016-04-21 06,2.0,0.0,5.0,0.0,3.0,0.0
2016-04-21 07,3.0,0.0,1.0,0.0,4.0,0.0
2016-04-21 08,4.0,0.0,4.0,0.0,2.0,0.0
2016-04-21 10,4.0,0.0,14.0,0.0,3.0,0.0
2016-04-21 11,438.0,1.0,5.0,0.0,2.0,0.0
2016-04-21 12,11.0,0.0,3.0,0.0,2.0,0.0
2016-04-21 13,3.0,0.0,10.0,0.0,6.0,0.0
2016-04-21 14,7.0,0.0,18.0,0.0,7.0,0.0
2016-04-21 15,19.0,0.0,6.0,0.0,13.0,0.0
2016-04-21 17,1.0,0.0,5.0,0.0,16.0,0.0
2016-04-21 18,4.0,0.0,3.0,0.0,48.0,0.0
2016-04-21 19,9.0,0.0,4.0,0.0,1.0,0.0
2016-04-21 20,2.0,0.0,3.0,0.0,1.0,0.0
2016-04-21 21,5.0,0.0,1.0,0.0,3.0,0.0
2016-04-21 22,11.0,0.0,49.0,1.0,4.0,0.0
2016-04-21 23,1.0,0.0,5.0,0.0,2.0,0.0
2016-04-22 00,6.0,0.0,6.0,0.0,,
2016-04-22 01,5.0,0.0,,,38.0,1.0
2016-04-22 02,2.0,0.0,,,,
2016-04-22 04,1.0,0.0,3.0,0.0,,
2016-04-22 05,2.0,0.0,3.0,0.0,,
2016-04-22 06,30.0,0.0,1.0,0.0,5.0,0.0
2016-04-22 07,8.0,0.0,2.0,0.0,2.0,0.0
2016-04-22 08,8.0,0.0,15.0,0.0,5.0,0.0
2016-04-22 09,10.0,0.0,1.0,0.0,2.0,0.0
2016-04-22 10,4.0,0.0,8.0,0.0,4.0,0.0
2016-04-22 11,7.0,0.0,1.0,0.0,10.0,0.0
2016-04-22 12,3.0,0.0,7.0,0.0,5.0,0.0
2016-04-22 13,1.0,0.0,13.0,0.0,3.0,0.0
2016-04-22 14,10.0,0.0,7.0,0.0,21.0,0.0
2016-04-22 15,55.0,0.0,20.0,0.0,5.0,0.0
2016-04-22 16,5.0,0.0,12.0,0.0,11.0,0.0
2016-04-22 17,5.0,0.0,8.0,0.0,9.0,0.0
2016-04-22 18,57.0,1.0,3.0,0.0,55.0,1.0
2016-04-22 19,78.0,1.0,49.0,1.0,18.0,0.0
2016-04-22 20,7.0,0.0,8.0,0.0,11.0,0.0
2016-04-22 21,5.0,0.0,3.0,0.0,11.0,0.0
2016-04-22 22,3.0,0.0,,,1.0,0.0
2016-04-22 23,1.0,0.0,4.0,0.0,1.0,0.0
2016-04-23 00,10.0,0.0,4.0,0.0,4.0,0.0
2016-04-23 01,1.0,0.0,2.0,0.0,1.0,0.0
2016-04-23 04,1.0,0.0,,,1.0,0.0
2016-04-23 05,5.0,0.0,2.0,0.0,1.0,0.0
2016-04-23 10,3.0,0.0,19.0,0.0,1.0,0.0
2016-04-23 11,2.0,0.0,,,1.0,0.0
2016-04-23 12,1.0,0.0,2.0,0.0,5.0,0.0
2016-04-23 13,5.0,0.0,4.0,0.0,3.0,0.0
2016-04-23 16,1.0,0.0,,,,
2016-04-23 17,1.0,0.0,11.0,0.0,,
2016-04-23 18,9.0,0.0,1.0,0.0,6.0,0.0
2016-04-23 19,51.0,1.0,5.0,0.0,3.0,0.0
2016-04-23 20,6.0,0.0,,,1.0,0.0
2016-04-23 21,6.0,0.0,6.0,0.0,1.0,0.0
2016-04-23 22,3.0,0.0,,,1.0,0.0
2016-04-23 23,7.0,0.0,,,4.0,0.0
2016-04-24 00,2.0,0.0,3.0,0.0,1.0,0.0
2016-04-24 01,2.0,0.0,2.0,0.0,,
2016-04-24 03,1.0,0.0,1.0,0.0,1.0,0.0
2016-04-24 04,4.0,0.0,11.0,0.0,,
2016-04-24 05,3.0,0.0,,,,
2016-04-24 06,4.0,0.0,5.0,0.0,,
2016-04-24 10,5.0,0.0,3.0,0.0,,
2016-04-24 11,2.0,0.0,,,4.0,0.0
2016-04-24 12,1.0,0.0,2.0,0.0,1.0,0.0
2016-04-24 13,1.0,0.0,,,3.0,0.0
2016-04-24 15,2.0,0.0,2.0,0.0,1.0,0.0
2016-04-24 17,5.0,0.0,10.0,0.0,3.0,0.0
2016-04-24 18,3.0,0.0,2.0,0.0,6.0,0.0
2016-04-24 19,2.0,0.0,,,4.0,0.0
2016-04-24 20,3.0,0.0,12.0,0.0,,
2016-04-24 21,1.0,0.0,1.0,0.0,2.0,0.0
2016-04-24 22,13.0,0.0,1.0,0.0,3.0,0.0
2016-04-25 00,8.0,0.0,16.0,1.0,1.0,0.0
2016-04-25 04,3.0,0.0,1.0,0.0,4.0,0.0
2016-04-25 05,3.0,0.0,1.0,0.0,,
2016-04-25 06,3.0,0.0,3.0,0.0,6.0,0.0
2016-04-25 07,1.0,0.0,1.0,0.0,1.0,0.0
2016-04-25 08,1.0,0.0,,,,
2016-04-25 09,3.0,0.0,,,6.0,0.0
2016-04-25 10,4.0,0.0,1.0,0.0,2.0,0.0
2016-04-25 11,6.0,0.0,,,3.0,0.0
2016-04-25 12,7.0,0.0,12.0,0.0,8.0,0.0
2016-04-25 13,13.0,1.0,1.0,0.0,41.0,1.0
2016-04-25 14,2.0,0.0,11.0,0.0,5.0,0.0
2016-04-25 15,2.0,0.0,2.0,0.0,3.0,0.0
2016-04-25 16,327.0,1.0,4.0,0.0,1.0,0.0
2016-04-25 17,3.0,0.0,9.0,0.0,,
2016-04-25 18,3.0,0.0,1.0,0.0,4.0,0.0
2016-04-25 19,3.0,0.0,1.0,0.0,8.0,0.0
2016-04-25 20,8.0,0.0,5.0,0.0,,
2016-04-25 21,10.0,0.0,,,,
2016-04-25 22,3.0,0.0,1.0,0.0,,
2016-04-25 23,2.0,0.0,2.0,0.0,3.0,0.0
2016-04-26 00,14.0,0.0,4.0,0.0,7.0,0.0
2016-04-26 01,9.0,0.0,1.0,0.0,,
2016-04-26 02,2.0,0.0,1.0,0.0,,
2016-04-26 03,1.0,0.0,5.0,0.0,,
2016-04-26 04,2.0,0.0,,,1.0,0.0
2016-04-26 05,1.0,0.0,12.0,0.0,1.0,0.0
2016-04-26 06,2.0,0.0,2.0,0.0,7.0,0.0
2016-04-26 07,2.0,0.0,,,8.0,0.0
2016-04-26 08,3.0,0.0,1.0,0.0,13.0,0.0
2016-04-26 09,1.0,0.0,1.0,0.0,2.0,0.0
2016-04-26 10,4.0,0.0,5.0,0.0,7.0,0.0
2016-04-26 11,3.0,0.0,1.0,0.0,5.0,0.0
2016-04-26 12,1.0,0.0,1.0,0.0,13.0,0.0
2016-04-26 13,2.0,0.0,,,4.0,0.0
2016-04-26 14,7.0,0.0,17.0,1.0,6.0,0.0
2016-04-26 15,4.0,0.0,17.0,1.0,1.0,0.0
2016-04-26 16,2.0,0.0,3.0,0.0,19.0,0.0
2016-04-26 17,4.0,0.0,4.0,0.0,3.0,0.0
2016-04-26 18,1.0,0.0,4.0,0.0,1.0,0.0
2016-04-26 19,4.0,0.0,1.0,0.0,12.0,0.0
2016-04-26 20,1.0,0.0,,,,
2016-04-26 21,3.0,0.0,2.0,0.0,4.0,0.0
2016-04-26 22,1.0,0.0,7.0,0.0,3.0,0.0
2016-04-26 23,1.0,0.0,,,,
2016-04-27 00,1.0,0.0,9.0,0.0,3.0,0.0
2016-04-27 01,2.0,0.0,,,,
2016-04-27 03,1.0,0.0,2.0,0.0,3.0,0.0
2016-04-27 04,2.0,0.0,2.0,0.0,,
2016-04-27 05,2.0,0.0,,,,
2016-04-27 06,2.0,0.0,2.0,0.0,,
2016-04-27 08,7.0,1.0,4.0,0.0,6.0,0.0
2016-04-27 09,9.0,1.0,3.0,0.0,8.0,0.0
2016-04-27 10,3.0,0.0,13.0,0.0,10.0,0.0
2016-04-27 11,16.0,1.0,7.0,0.0,2.0,0.0
2016-04-27 12,1.0,0.0,,,3.0,0.0
2016-04-27 13,1.0,0.0,,,2.0,0.0
2016-04-27 14,2.0,0.0,8.0,0.0,,
2016-04-27 15,12.0,1.0,3.0,0.0,10.0,0.0
2016-04-27 16,6.0,0.0,6.0,0.0,,
2016-04-27 17,3.0,0.0,10.0,0.0,,
2016-04-27 18,10.0,0.0,,,12.0,0.0
2016-04-27 19,4.0,0.0,2.0,0.0,1.0,0.0
2016-04-27 20,29.0,1.0,1.0,0.0,,
2016-04-27 21,34.0,1.0,24.0,1.0,1.0,0.0
2016-04-27 22,7.0,0.0,1.0,0.0,,
2016-04-27 23,4.0,0.0,,,2.0,0.0
2016-04-28 00,7.0,0.0,4.0,0.0,2.0,0.0
2016-04-28 01,3.0,0.0,2.0,0.0,2.0,0.0
2016-04-28 02,2.0,0.0,,,1.0,0.0
2016-04-28 03,3.0,0.0,4.0,0.0,,
2016-04-28 04,5.0,0.0,,,,
2016-04-28 05,14.0,0.0,,,7.0,0.0
2016-04-28 06,7.0,0.0,,,3.0,0.0
2016-04-28 07,2.0,0.0,6.0,0.0,2.0,0.0
2016-04-28 08,5.0,0.0,20.0,1.0,,
2016-04-28 09,1.0,0.0,25.0,1.0,,
2016-04-28 10,5.0,0.0,96.0,1.0,2.0,0.0
2016-04-28 11,5.0,0.0,39.0,1.0,5.0,0.0
2016-04-28 12,1.0,0.0,44.0,0.0,,
2016-04-28 13,10.0,0.0,18.0,0.0,3.0,0.0
2016-04-28 14,9.0,0.0,31.0,0.0,,
2016-04-28 15,5.0,0.0,32.0,0.0,2.0,0.0
2016-04-28 16,6.0,0.0,6.0,0.0,10.0,0.0
2016-04-28 17,4.0,0.0,35.0,0.0,6.0,0.0
2016-04-28 18,28.0,1.0,43.0,0.0,,
2016-04-28 19,13.0,0.0,31.0,0.0,1.0,0.0
2016-04-28 20,2.0,0.0,21.0,0.0,5.0,0.0
2016-04-28 21,4.0,0.0,28.0,0.0,4.0,0.0
2016-04-28 22,2.0,0.0,13.0,0.0,1.0,0.0
2016-04-28 23,3.0,0.0,63.0,1.0,,
2016-04-29 00,4.0,0.0,14.0,0.0,2.0,0.0
2016-04-29 01,3.0,0.0,17.0,0.0,,
2016-04-29 02,2.0,0.0,5.0,0.0,,
2016-04-29 03,1.0,0.0,3.0,0.0,,
2016-04-29 04,4.0,0.0,9.0,0.0,1.0,0.0
2016-04-29 05,15.0,0.0,4.0,0.0,,
2016-04-29 06,2.0,0.0,9.0,0.0,,
2016-04-29 07,9.0,0.0,9.0,0.0,3.0,0.0
2016-04-29 08,3.0,0.0,38.0,0.0,,
2016-04-29 09,8.0,0.0,20.0,0.0,4.0,0.0
2016-04-29 10,4.0,0.0,8.0,0.0,10.0,1.0
2016-04-29 11,21.0,1.0,,,,
2016-04-29 12,10.0,0.0,5.0,0.0,2.0,0.0
2016-04-29 13,3.0,0.0,13.0,0.0,3.0,0.0
2016-04-29 14,2.0,0.0,17.0,0.0,,
2016-04-29 15,5.0,0.0,25.0,0.0,,
2016-04-29 16,1.0,0.0,28.0,0.0,,
2016-04-29 17,2.0,0.0,13.0,0.0,3.0,0.0
2016-04-29 18,2.0,0.0,6.0,0.0,2.0,0.0
2016-04-29 19,2.0,0.0,6.0,0.0,2.0,0.0
2016-04-29 20,4.0,0.0,1.0,0.0,,
2016-04-29 21,3.0,0.0,6.0,0.0,2.0,0.0
2016-04-29 22,2.0,0.0,2.0,0.0,,
2016-04-29 23,9.0,0.0,6.0,0.0,7.0,0.0
2016-04-30 00,1.0,0.0,5.0,0.0,1.0,0.0
2016-04-30 01,2.0,0.0,20.0,0.0,,
2016-04-30 02,1.0,0.0,,,1.0,0.0
2016-04-30 03,2.0,0.0,1.0,0.0,,
2016-04-30 04,5.0,0.0,1.0,0.0,1.0,0.0
2016-04-30 05,7.0,0.0,4.0,0.0,,
2016-04-30 06,1.0,0.0,4.0,0.0,,
2016-04-30 07,3.0,0.0,4.0,0.0,,
2016-04-30 08,1.0,0.0,7.0,0.0,,
2016-04-30 09,13.0,0.0,6.0,0.0,1.0,0.0
2016-04-30 10,4.0,0.0,2.0,0.0,,
2016-04-30 11,2.0,0.0,6.0,0.0,,
2016-04-30 12,2.0,0.0,20.0,0.0,2.0,0.0
2016-04-30 13,1.0,0.0,23.0,0.0,,
2016-04-30 14,12.0,1.0,,,3.0,0.0
2016-04-30 15,9.0,1.0,12.0,0.0,9.0,1.0
2016-04-30 16,3.0,0.0,8.0,0.0,3.0,0.0
2016-04-30 17,15.0,1.0,30.0,1.0,14.0,1.0
2016-04-30 18,4.0,0.0,3.0,0.0,5.0,0.0
2016-04-30 19,12.0,0.0,2.0,0.0,5.0,0.0
2016-04-30 20,3.0,0.0,6.0,0.0,7.0,0.0
2016-04-30 21,6.0,0.0,4.0,0.0,1.0,0.0
2016-04-30 22,6.0,0.0,,,3.0,0.0
2016-04-30 23,1.0,0.0,22.0,0.0,2.0,0.0
2016-05-01 00,3.0,0.0,3.0,0.0,1.0,0.0
2016-05-01 01,2.0,0.0,5.0,0.0,1.0,0.0
2016-05-01 02,5.0,0.0,5.0,0.0,,
2016-05-01 03,1.0,0.0,12.0,0.0,,
2016-05-01 04,1.0,0.0,22.0,0.0,2.0,0.0
2016-05-01 05,2.0,0.0,2.0,0.0,38.0,1.0
2016-05-01 06,2.0,0.0,1.0,0.0,,
2016-05-01 07,2.0,0.0,1.0,0.0,1.0,0.0
2016-05-01 08,6.0,0.0,8.0,0.0,2.0,0.0
2016-05-01 09,15.0,1.0,1.0,0.0,1.0,0.0
2016-05-01 10,1.0,0.0,18.0,0.0,4.0,0.0
2016-05-01 11,1.0,0.0,,,1.0,0.0
2016-05-01 12,1.0,0.0,2.0,0.0,1.0,0.0
2016-05-01 13,4.0,0.0,6.0,0.0,4.0,0.0
2016-05-01 14,1.0,0.0,13.0,0.0,,
2016-05-01 15,4.0,0.0,2.0,0.0,3.0,0.0
2016-05-01 16,2.0,0.0,3.0,0.0,3.0,0.0
2016-05-01 18,1.0,0.0,1.0,0.0,,
2016-05-01 19,1.0,0.0,11.0,0.0,2.0,0.0
2016-05-01 20,2.0,0.0,14.0,0.0,2.0,0.0
2016-05-01 21,5.0,0.0,20.0,0.0,4.0,0.0
2016-05-01 23,2.0,0.0,3.0,0.0,2.0,0.0
2016-05-02 00,1.0,0.0,3.0,0.0,,
2016-05-02 01,3.0,0.0,1.0,0.0,1.0,0.0
2016-05-02 02,6.0,0.0,4.0,0.0,1.0,0.0
2016-05-02 03,2.0,0.0,4.0,0.0,,
2016-05-02 04,2.0,0.0,1.0,0.0,35.0,1.0
2016-05-02 05,4.0,0.0,3.0,0.0,1.0,0.0
2016-05-02 06,5.0,0.0,1.0,0.0,,
2016-05-02 07,38.0,1.0,,,3.0,0.0
2016-05-02 08,6.0,0.0,2.0,0.0,1.0,0.0
2016-05-02 09,1.0,0.0,3.0,0.0,,
2016-05-02 10,2.0,0.0,11.0,0.0,1.0,0.0
2016-05-02 11,1.0,0.0,1.0,0.0,1.0,0.0
2016-05-02 12,9.0,0.0,2.0,0.0,1.0,0.0
2016-05-02 13,4.0,0.0,1.0,0.0,,
2016-05-02 15,5.0,0.0,4.0,0.0,1.0,0.0
2016-05-02 16,1.0,0.0,,,6.0,0.0
2016-05-02 17,4.0,0.0,8.0,0.0,4.0,0.0
2016-05-02 18,1.0,0.0,3.0,0.0,2.0,0.0
2016-05-02 19,5.0,0.0,4.0,0.0,2.0,0.0
2016-05-02 20,16.0,0.0,135.0,1.0,2.0,0.0
2016-05-02 21,5.0,0.0,6.0,0.0,1.0,0.0
2016-05-02 22,4.0,0.0,20.0,0.0,7.0,0.0
2016-05-03 00,8.0,0.0,8.0,0.0,2.0,0.0
2016-05-03 01,29.0,1.0,33.0,0.0,,
2016-05-03 02,2.0,0.0,5.0,0.0,,
2016-05-03 03,2.0,0.0,,,,
2016-05-03 04,1.0,0.0,,,,
2016-05-03 05,3.0,0.0,3.0,0.0,2.0,0.0
2016-05-03 06,4.0,0.0,4.0,0.0,,
2016-05-03 07,56.0,1.0,4.0,0.0,2.0,0.0
2016-05-03 08,3.0,0.0,,,7.0,0.0
2016-05-03 09,4.0,0.0,4.0,0.0,3.0,0.0
2016-05-03 10,3.0,0.0,5.0,0.0,1.0,0.0
2016-05-03 11,1.0,0.0,2.0,0.0,3.0,0.0
2016-05-03 12,4.0,0.0,3.0,0.0,,
2016-05-03 13,46.0,1.0,15.0,0.0,1.0,0.0
2016-05-03 14,6.0,0.0,32.0,0.0,,
2016-05-03 15,1.0,0.0,2.0,0.0,3.0,0.0
2016-05-03 16,86.0,1.0,5.0,0.0,7.0,0.0
2016-05-03 17,1.0,0.0,7.0,0.0,10.0,0.0
2016-05-03 18,3.0,0.0,3.0,0.0,2.0,0.0
2016-05-03 19,8.0,0.0,15.0,0.0,2.0,0.0
2016-05-03 20,3.0,0.0,8.0,0.0,8.0,1.0
2016-05-03 21,23.0,0.0,12.0,0.0,13.0,1.0
2016-05-03 22,2.0,0.0,3.0,0.0,1.0,0.0
2016-05-04 00,1.0,0.0,8.0,0.0,,
2016-05-04 01,3.0,0.0,4.0,0.0,12.0,1.0
2016-05-04 02,7.0,0.0,,,,
2016-05-04 03,2.0,0.0,,,,
2016-05-04 04,4.0,0.0,3.0,0.0,2.0,0.0
2016-05-04 05,1.0,0.0,7.0,0.0,13.0,1.0
2016-05-04 06,50.0,0.0,4.0,0.0,,
2016-05-04 07,2.0,0.0,4.0,0.0,1.0,0.0
2016-05-04 08,2.0,0.0,5.0,0.0,2.0,0.0
2016-05-04 09,2.0,0.0,2.0,0.0,3.0,0.0
2016-05-04 10,2.0,0.0,6.0,0.0,1.0,0.0
2016-05-04 11,2.0,0.0,3.0,0.0,4.0,0.0
2016-05-04 12,3.0,0.0,1.0,0.0,7.0,0.0
2016-05-04 13,2.0,0.0,3.0,0.0,4.0,0.0
2016-05-04 14,14.0,0.0,7.0,0.0,3.0,0.0
2016-05-04 15,6.0,0.0,5.0,0.0,3.0,0.0
2016-05-04 16,3.0,0.0,17.0,0.0,3.0,0.0
2016-05-04 18,4.0,0.0,7.0,0.0,6.0,0.0
2016-05-04 19,8.0,0.0,,,5.0,0.0
2016-05-04 20,8.0,0.0,3.0,0.0,2.0,0.0
2016-05-04 21,3.0,0.0,2.0,0.0,6.0,0.0
2016-05-04 22,3.0,0.0,1.0,0.0,5.0,0.0
2016-05-04 23,23.0,0.0,3.0,0.0,1.0,0.0
2016-05-05 00,1.0,0.0,19.0,1.0,1.0,0.0
2016-05-05 01,53.0,1.0,,,2.0,0.0
2016-05-05 02,4.0,0.0,9.0,0.0,2.0,0.0
2016-05-05 03,3.0,0.0,1.0,0.0,1.0,0.0
2016-05-05 04,3.0,0.0,1.0,0.0,2.0,0.0
2016-05-05 05,8.0,0.0,,,,
2016-05-05 06,12.0,0.0,,,1.0,0.0
2016-05-05 07,2.0,0.0,3.0,0.0,1.0,0.0
2016-05-05 08,9.0,0.0,4.0,0.0,,
2016-05-05 09,5.0,0.0,2.0,0.0,7.0,0.0
2016-05-05 11,25.0,0.0,1.0,0.0,6.0,0.0
2016-05-05 12,21.0,0.0,2.0,0.0,1.0,0.0
2016-05-05 13,55.0,1.0,1.0,0.0,5.0,0.0
2016-05-05 14,10.0,0.0,15.0,1.0,157.0,1.0
2016-05-05 15,12.0,0.0,2.0,0.0,6.0,0.0
2016-05-05 16,12.0,0.0,7.0,0.0,5.0,0.0
2016-05-05 17,5.0,0.0,12.0,0.0,2.0,0.0
2016-05-05 18,4.0,0.0,9.0,0.0,1.0,0.0
2016-05-05 19,5.0,0.0,48.0,1.0,30.0,0.0
2016-05-05 20,4.0,0.0,8.0,0.0,46.0,0.0
2016-05-05 21,2.0,0.0,20.0,0.0,16.0,0.0
2016-05-05 22,2.0,0.0,4.0,0.0,9.0,0.0
2016-05-05 23,2.0,0.0,1.0,0.0,3.0,0.0
2016-05-06 00,4.0,0.0,4.0,0.0,8.0,0.0
2016-05-06 01,23.0,0.0,4.0,0.0,22.0,0.0
2016-05-06 02,12.0,0.0,,,8.0,0.0
